,Contrarian,Earning Momentum,Earnings Quality,Financial Quality,Growth,Information Certainty,Information Uncertainty,Investment,Large Cap,Leverage,Market Interest,Momentum,Short Duration,Stagnation,Value,Return,SD,Sharpe,MinReturn,MaxReturn,UpsideFrequency,UpCapture,DownCapture,UpNumber,DownNumber,UpPercent,DownPercent,AverageDrawdown.Factor,maxDrawdown,TrackingError,PainIndex.Factor,AverageLength.Factor,AverageRecovery.Factor,CDD,VaR.Factor,CVaR.Factor,Alpha,Beta,Beta.Bull,Beta.Bear,Value,Dividend,Momentum,Liquidity,Leverage,Size,Investment,Information.Uncertainty,Growth,Financial.Quality,Earnings.Quality,Earning.Momentum,Contrarian,Bankruptcy.Score,Cyclical.Consumer.Goods...Services,Financials,Utilities,Consumer.Non.Cyclicals,Technology,Healthcare,Industrials,Energy,Basic.Materials,Real.Estate,Academic...Educational.Services
2558,0.25,0,0,0,0,0.25,0,0,0,0,0.25,0,0.25,0,0,0.107385037,0.111694728,0.961415448,-0.1715,0.137,0.736842105,0.985206667,0.674313293,0.925925926,0.727272727,0.462962963,0.681818182,0.068654633,0.309156845,0.060002543,0.033348406,3.636363636,2.090909091,0.146493976,-0.076063203,-0.123028371,0.008706794,0.811344266,0.761960863,0.782442644,0.016385617,0.671644946,-0.236130721,-0.356990593,0.120843788,0.285986112,-0.033172539,-0.161253193,-0.090027292,-0.039682166,-0.000146691,-0.11839189,0.192708945,0.05287049,0.061794872,0.175897436,0.102564103,0.206153846,0.074102564,0.134358974,0.149487179,0.013333333,0.028974359,0.017692308,0
2726,0.25,0,0,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0,0.109346855,0.117256114,0.932547151,-0.2013,0.1243,0.723684211,1.070273709,0.851147293,0.981481481,0.909090909,0.611111111,0.590909091,0.065198161,0.309206049,0.038939126,0.032847283,3.461538462,1.923076923,0.085352267,-0.082241343,-0.126572196,0.006599973,0.927994241,0.879155102,0.849592227,0.088958762,-0.081985882,-0.143198144,-0.338753917,-0.26742699,0.355428284,0.079939913,0.00052212,0.202247873,0.123447627,0.179840924,0.09435304,0.083764991,-0.355511991,0.121025641,0.174102564,0.002307692,0.107179487,0.135897436,0.185128205,0.143333333,0.068461538,0.022051282,0.010769231,0
1100,0,0,0,0.25,0,0,0,0.25,0,0,0.5,0,0,0,0,0.104660155,0.107135349,0.976896564,-0.1849,0.1309,0.736842105,0.986410616,0.728626763,0.962962963,0.818181818,0.537037037,0.818181818,0.05213657,0.309209763,0.038057891,0.030560712,3.071428571,1.642857143,0.079207469,-0.073858761,-0.11878935,0.007016822,0.850881897,0.827036923,0.840432227,0.01278707,0.117403387,0.089230456,-0.388967185,-0.148950938,0.611632507,0.143404608,-0.007115388,0.078788696,0.068356704,0.139148392,0.133920994,-0.036059331,-0.275426753,0.105641026,0.057179487,0.02974359,0.136666667,0.161538462,0.198205128,0.144615385,0.081794872,0.029230769,0.02025641,0
612,0,0,0,0,0,0.25,0,0.5,0,0,0.25,0,0,0,0,0.118984969,0.110529781,1.076496921,-0.1962,0.124,0.75,1.065832407,0.701420643,0.981481481,0.818181818,0.592592593,0.681818182,0.058201042,0.309445922,0.048477903,0.030083103,3.5,1.916666667,0.080732119,-0.075004235,-0.124467188,0.01060016,0.845228872,0.712050156,0.830487755,-0.029667443,0.210600721,0.084225683,-0.31254731,0.010704456,0.285367999,0.306327507,-0.192749002,0.038328231,-0.002963051,0.1066403,0.16125495,-0.031459145,-0.13926587,0.085897436,0.004358974,0.108205128,0.125128205,0.184871795,0.234615385,0.136923077,0.021282051,0.042051282,0.024871795,0
2716,0.25,0,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0.112832152,0.113814738,0.991366795,-0.1756,0.1139,0.710526316,1.06563953,0.792006236,0.962962963,0.909090909,0.555555556,0.545454545,0.057467768,0.309667822,0.040678488,0.030224317,3.142857143,1.571428571,0.098932342,-0.077396828,-0.113166687,0.008070606,0.895258655,0.840320927,0.817851337,0.041825801,0.123824502,-0.179472398,-0.358107863,-0.174440747,0.32300872,0.062565057,-0.171945946,0.050726908,0.080756656,0.101190952,0.019964936,0.140785937,-0.246508508,0.102564103,0.149487179,0.021025641,0.149487179,0.11,0.214871795,0.161025641,0.026153846,0.026410256,0.007435897,0
1554,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0,0.25,0,0,0.105325403,0.109031369,0.966010099,-0.1551,0.135,0.763157895,0.989558465,0.723816735,0.981481481,0.772727273,0.5,0.772727273,0.074139582,0.309769257,0.039253397,0.031014674,4,2.4,0.108346394,-0.072933154,-0.106518961,0.006947457,0.862031585,0.877565695,0.853042619,-0.052127329,0.376351723,0.023164677,-0.388265519,0.035677412,0.911628543,0.082066346,-0.114581805,0.030249072,-0.000812688,0.212548849,0.087397713,0.008703631,-0.214816278,0.082307692,0.137179487,0.008717949,0.224615385,0.154358974,0.185641026,0.157692308,0.009487179,0.015641026,0.006666667,0
1098,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0.120467995,0.109643623,1.09872322,-0.1808,0.1439,0.736842105,1.056062763,0.656029145,0.962962963,0.818181818,0.574074074,0.772727273,0.04696567,0.3098482,0.038103751,0.029176092,3.071428571,1.714285714,0.080425249,-0.070397148,-0.116162702,0.010333142,0.869425089,0.931913828,0.833353552,0.046261014,0.375814156,0.008259054,-0.389705441,-0.163874677,0.646894194,0.165632669,0.008975516,0.031812651,0.079052229,0.129257237,0.048907297,0.0214205,-0.291960572,0.061282051,0.125897436,0.002820513,0.144615385,0.17974359,0.201025641,0.158717949,0.062051282,0.029230769,0.006410256,0
2615,0.25,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0.089942733,0.105340008,0.853832602,-0.1635,0.1252,0.75,0.90746735,0.761781025,0.962962963,0.772727273,0.444444444,0.681818182,0.073476758,0.309871323,0.047234803,0.03670706,3.727272727,2.181818182,0.137332535,-0.076455004,-0.114355083,0.004437553,0.810761107,0.755503274,0.775468666,0.026740122,0.309831648,-0.098024323,-0.398545445,-0.011091588,0.409825025,0.020622545,-0.001811199,0.071507717,0.009547989,0.066367277,0.047347863,0.087876535,-0.05152946,0.085128205,0.18025641,0.093333333,0.145384615,0.089487179,0.127435897,0.133333333,0.056666667,0.023333333,0.038974359,0
2490,0.25,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0.097051733,0.105639712,0.918705015,-0.1691,0.1293,0.75,0.930204108,0.70701395,0.962962963,0.772727273,0.425925926,0.727272727,0.063873482,0.30997392,0.043327399,0.032414827,3.5,1.916666667,0.106933251,-0.074343844,-0.113603932,0.005788758,0.825067874,0.780624174,0.887063296,0.014307982,0.449272825,-0.178916169,-0.396806779,0.006383051,1.09811877,0.133123062,-0.010450799,-0.046117569,0.001016233,0.082829228,-0.018754311,0.150006205,-0.10890065,0.096410256,0.047948718,0.063846154,0.160512821,0.161794872,0.189230769,0.10974359,0.092820513,0.024358974,0.01974359,0
2886,0.25,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0.1059184,0.122166047,0.86700358,-0.218,0.1337,0.736842105,1.037614809,0.809343777,0.962962963,0.818181818,0.537037037,0.636363636,0.078515533,0.310031118,0.061303736,0.036921708,3.818181818,2,0.152903866,-0.089148963,-0.148908986,0.006820978,0.891716853,0.762000027,0.903991949,-0.056145873,0.33218359,-0.178642045,-0.165848616,0.435742654,0.031457392,0.035745236,-0.198153031,-0.043906831,-0.186432212,0.016187593,0.388069288,0.142771534,0.197647923,0.12,0.060769231,0.132307692,0.204615385,0.069230769,0.105384615,0.158717949,0.003589744,0.061794872,0.041025641,0
2883,0.25,0.25,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0.112178591,0.122130384,0.918515011,-0.186,0.1595,0.736842105,1.062806893,0.777722175,0.981481481,0.863636364,0.611111111,0.727272727,0.066348981,0.310393501,0.055043664,0.033135949,3.230769231,1.615384615,0.149480254,-0.084508371,-0.13343198,0.007677092,0.916455294,0.91492124,0.891111153,0.015921731,0.416054679,-0.224894056,-0.232588079,0.071551915,0.09307834,0.00334901,-0.205212602,-0.039476955,-0.020532824,0.035025885,0.376853001,0.178479704,0.022476017,0.098974359,0.13974359,0.045641026,0.180512821,0.093589744,0.141025641,0.207179487,0.003333333,0.035128205,0.015384615,0
2231,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0.119330531,0.119274384,1.000470735,-0.2095,0.1381,0.736842105,1.099644606,0.766278931,0.962962963,0.818181818,0.62962963,0.545454545,0.059441688,0.310482569,0.045242773,0.028867964,3.071428571,1.642857143,0.086807763,-0.081070929,-0.132464649,0.009033415,0.926114508,0.96398862,0.844659349,-0.060575963,-0.043545109,0.183154685,-0.150519352,0.021237708,0.098252003,0.084085443,-0.172395201,0.001176051,-0.00301543,0.178484021,0.554344504,-0.081961097,-0.16295069,0.168974359,0.045897436,0.013076923,0.166666667,0.17,0.145897436,0.186923077,0.008974359,0.048974359,0.015384615,0
1549,0,0,0.25,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0.117710935,0.122207331,0.96320683,-0.185,0.1446,0.697368421,1.118920214,0.836918657,0.944444444,0.909090909,0.555555556,0.590909091,0.06167521,0.310775871,0.051926641,0.033426618,3.214285714,1.642857143,0.094574458,-0.080518748,-0.120311055,0.00866521,0.928509261,0.891409497,0.772625982,-0.120642541,0.014139538,0.398066778,-0.152560774,0.420940591,0.066425696,0.075622068,-0.190890344,0.057569271,-0.175264096,0.166911787,0.309748079,-0.226117643,0.030454655,0.162051282,0.052307692,0.067179487,0.213333333,0.112307692,0.101282051,0.158205128,0.017435897,0.07,0.027435897,0
242,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0.25,0,0.120719795,0.105172814,1.147823191,-0.1674,0.1255,0.815789474,1.014994707,0.553681211,1,0.636363636,0.537037037,0.818181818,0.075204452,0.310803025,0.05136381,0.028716057,3.777777778,2.333333333,0.132550361,-0.06921432,-0.113924812,0.012034154,0.794733824,0.750316746,0.860554624,-0.057146245,0.512405856,0.04255806,-0.363067404,0.137210139,0.34862654,0.034842311,-0.014765905,-0.121577337,-0.059939777,-0.015632605,0.042511653,0.024592446,0.054690244,0.087179487,0.041794872,0.127692308,0.152051282,0.107435897,0.127692308,0.13025641,0.068974359,0.043846154,0.075128205,0
1684,0,0,0.25,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0,0.11742083,0.115384887,1.017644792,-0.1971,0.149,0.697368421,1.081018246,0.756862461,0.962962963,0.954545455,0.574074074,0.727272727,0.047247189,0.311862479,0.03921872,0.029061103,3,1.5625,0.072859666,-0.07554206,-0.12741587,0.008795483,0.911786561,0.953231458,0.825744599,0.027288852,-0.177254035,0.125240196,-0.29735295,-0.254607033,0.540710494,0.338404463,-0.00979027,0.183839656,0.121967667,0.313204215,0.238611611,-0.088783988,-0.530108902,0.105128205,0.027692308,0.000512821,0.123589744,0.234102564,0.254871795,0.115128205,0.082820513,0.022307692,0.008974359,0
1916,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0.119337766,0.113215987,1.054071678,-0.2071,0.1263,0.75,1.053946134,0.659887599,0.944444444,0.727272727,0.555555556,0.681818182,0.055721599,0.311918885,0.049970631,0.030241599,3.307692308,1.846153846,0.084850824,-0.077135277,-0.133644195,0.010387722,0.86119392,0.816252839,0.907918052,-0.079289694,0.227564252,0.160676781,-0.290441877,0.093182596,0.253067332,0.09973661,-0.020107193,-0.078933151,-0.039000538,0.027535213,0.493362024,-0.049034082,-0.005048097,0.114615385,0.020512821,0.074871795,0.134102564,0.154871795,0.138974359,0.165641026,0.044358974,0.051025641,0.065641026,0
2925,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.101682597,0.128357895,0.792180312,-0.2295,0.1308,0.684210526,1.080824109,0.975260233,0.944444444,0.954545455,0.62962963,0.363636364,0.064142537,0.312071671,0.052993408,0.034144106,3.235294118,1.823529412,0.096487721,-0.093393423,-0.145063665,0.003960058,0.979022311,0.950004997,0.823804481,0.041994281,-0.288912074,-0.067861736,-0.109214,-0.295414901,0.168849059,0.225153429,-0.012399581,0.209841127,0.139602092,0.315899001,0.557305962,0.032089495,-0.589359843,0.151794872,0.061025641,0,0.096410256,0.219230769,0.22025641,0.155641026,0.047179487,0.024358974,0.006666667,0.000769231
2415,0.25,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.096626427,0.104535768,0.924338417,-0.1579,0.1309,0.736842105,0.92551592,0.703770545,0.962962963,0.818181818,0.425925926,0.727272727,0.068102893,0.312231338,0.053621322,0.034563913,3.727272727,2.090909091,0.138062183,-0.07283143,-0.115651526,0.006657917,0.782428109,0.720304886,0.720147277,0.000522872,0.490972306,-0.097501068,-0.406214021,0.059598301,0.403715263,-0.001820076,-0.004197987,-0.047343326,-0.02107098,-0.000234363,-0.016893112,0.102850236,0.012452176,0.076410256,0.168974359,0.12025641,0.16025641,0.076410256,0.111538462,0.119230769,0.063076923,0.024615385,0.048205128,0
1605,0,0,0.25,0,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0.112110539,0.112395327,0.997466196,-0.2002,0.1432,0.736842105,1.023090688,0.69577565,0.962962963,0.818181818,0.518518519,0.681818182,0.063749882,0.312280122,0.052385982,0.030038328,3.416666667,1.75,0.10115567,-0.076196319,-0.133074272,0.009018979,0.846338969,0.75259523,0.884459354,-0.081564381,0.143750188,0.161249578,-0.319376086,0.363444812,0.300612688,0.07869221,-0.016791596,0.117506125,-0.150671826,0.192908756,0.23269163,-0.101772156,-0.01504591,0.119487179,0.064358974,0.088974359,0.21,0.115128205,0.107692308,0.13974359,0.054871795,0.044871795,0.045641026,0
2559,0.25,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0,0,0,0.105912487,0.100252861,1.056453513,-0.163,0.1048,0.776315789,0.944288813,0.612657363,0.962962963,0.681818182,0.518518519,0.772727273,0.06705811,0.312681623,0.054684491,0.031366933,3.7,2.2,0.103602049,-0.068159199,-0.104283631,0.00955331,0.747505984,0.648812816,0.724481091,-0.051728428,0.219242569,0.136845517,-0.374432463,0.058550223,0.280551255,0.015884911,-0.216278358,0.019377714,-0.019740311,0.052864927,0.151625991,-0.028571859,-0.028676832,0.094358974,0.124358974,0.105897436,0.182051282,0.087179487,0.163589744,0.16025641,0.008461538,0.031794872,0.018717949,0
1414,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0.108802883,0.111852059,0.972739205,-0.2037,0.1297,0.736842105,0.996884565,0.681340602,0.925925926,0.727272727,0.462962963,0.727272727,0.068283138,0.312755344,0.052578344,0.029865341,3.545454545,1.909090909,0.090838179,-0.076066883,-0.134382024,0.008343473,0.841452492,0.818681347,0.860535749,-0.128637872,0.212257294,0.383541809,-0.318069492,0.423551313,0.242561673,0.048847316,-0.018331804,0.040935974,-0.179703382,0.140890627,0.262308262,-0.212967004,0.052351546,0.120769231,0.074358974,0.11,0.215897436,0.104615385,0.084358974,0.138974359,0.042820513,0.042564103,0.056666667,0
605,0,0,0,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0.10460166,0.100359711,1.042267448,-0.1801,0.1114,0.763157895,0.938972196,0.619209728,0.944444444,0.681818182,0.462962963,0.863636364,0.050350271,0.312815628,0.040927735,0.031409622,3.230769231,1.846153846,0.067922069,-0.068355744,-0.115836635,0.00816588,0.793782434,0.79530606,0.832199854,-0.028479437,0.283315951,0.080027052,-0.409343484,-0.000131702,1.041233794,0.157026161,-0.126065687,0.038507566,0.005309224,0.123588326,0.145211849,-0.016195169,-0.139751538,0.107692308,0.038461538,0.068205128,0.176923077,0.164871795,0.212564103,0.128461538,0.04025641,0.023846154,0.011282051,0
2923,0.25,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0.102949981,0.119884939,0.8587399,-0.1888,0.1239,0.723684211,1.051524701,0.898992247,0.962962963,0.863636364,0.555555556,0.545454545,0.067314784,0.312849332,0.047141937,0.036355673,3.214285714,1.642857143,0.098990006,-0.085080298,-0.118389195,0.005225957,0.925565231,0.893605271,0.768913829,-0.024096134,-0.093225697,-0.101195707,-0.175020589,-0.057514573,0.093748039,0.147924954,-0.208992064,0.119548192,0.02910099,0.249855413,0.565463133,0.077376007,-0.314865679,0.151794872,0.04025641,0.010512821,0.173076923,0.161025641,0.198205128,0.194358974,0.007435897,0.036923077,0.01025641,0
592,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0.116348623,0.102478456,1.135347158,-0.1606,0.1221,0.789473684,0.984421601,0.548499586,0.962962963,0.636363636,0.444444444,0.727272727,0.07286854,0.312890072,0.054580266,0.031256268,4.111111111,2.555555556,0.124093859,-0.066825215,-0.10448506,0.011672805,0.763457108,0.72305982,0.776361547,-0.025052185,0.59107457,0.008407854,-0.39068677,0.098035591,0.406756812,0.064076564,-0.179617216,-0.042310884,-0.032707324,0.042882209,0.029042585,0.03892905,-0.013088454,0.04974359,0.096410256,0.115641026,0.198717949,0.109487179,0.175384615,0.166666667,0.010512821,0.03,0.017692308,0
1441,0,0,0.25,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0.101589294,0.105495138,0.962976073,-0.1898,0.1306,0.736842105,0.947354075,0.679648474,0.981481481,0.863636364,0.462962963,0.772727273,0.064411477,0.312925829,0.04607187,0.032594191,3.636363636,1.909090909,0.083506722,-0.071629476,-0.125823557,0.007080304,0.815411804,0.797052184,0.830286588,-0.098697658,0.382448256,0.087386161,-0.399322176,0.314398596,0.944531377,0.042850615,-0.002769526,0.004426583,-0.125648133,0.149238228,0.121800454,-0.023141021,-0.03505902,0.113846154,0.104615385,0.072051282,0.228205128,0.112307692,0.137692308,0.124871795,0.048461538,0.019487179,0.02974359,0
2804,0.25,0,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0.100729937,0.113693405,0.88597872,-0.1965,0.1364,0.736842105,1.005153789,0.82639881,0.962962963,0.818181818,0.592592593,0.681818182,0.05817465,0.313015718,0.040916456,0.031954414,3.133333333,1.8,0.087377174,-0.080795382,-0.125940657,0.005270956,0.893904756,0.837231521,0.866039916,0.014686533,0.052699077,-0.124119269,-0.346412841,-0.114288216,0.429413512,0.105355349,-0.010352218,0.171680317,0.053887483,0.272414501,0.111446436,0.072472297,-0.335323841,0.106410256,0.106153846,0.016923077,0.168205128,0.143076923,0.167948718,0.152820513,0.06974359,0.026666667,0.023076923,0
1701,0,0,0.25,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0.109624878,0.109345865,1.002551658,-0.1768,0.1232,0.723684211,1.030406468,0.760349448,0.962962963,0.863636364,0.592592593,0.590909091,0.054622613,0.313213266,0.037191898,0.0302219,3.214285714,1.785714286,0.087999125,-0.073278721,-0.111182009,0.007788311,0.869786621,0.867010853,0.765653949,-0.009184462,-0.144742312,0.118438098,-0.354961078,-0.203113358,0.368361874,0.132669129,-0.16065517,0.158695717,0.096468271,0.256497981,0.21877839,-0.069382314,-0.412700045,0.121025641,0.084358974,0.001794872,0.172307692,0.153589744,0.218461538,0.167692308,0.027435897,0.022564103,0.006153846,0
1464,0,0,0.25,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0.1100374,0.10342886,1.063894542,-0.1803,0.131,0.723684211,0.96951923,0.607087229,0.944444444,0.818181818,0.444444444,0.818181818,0.047028641,0.313651417,0.046805877,0.029896082,3.142857143,1.642857143,0.073591391,-0.06942201,-0.115685232,0.009425069,0.797731696,0.778425158,0.83724575,-0.038702676,0.247715118,0.105609152,-0.395422807,0.005535023,0.590170739,0.121575356,-0.009210329,0.051592482,0.001325757,0.189288664,0.150026346,-0.045167849,-0.224128849,0.095641026,0.043846154,0.065641026,0.18025641,0.144871795,0.172564103,0.137692308,0.072564103,0.029230769,0.034358974,0
2753,0.25,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.100596795,0.1241679,0.810167481,-0.1854,0.1655,0.763157895,1.021529609,0.850328035,0.962962963,0.727272727,0.481481481,0.681818182,0.07627555,0.313984865,0.050882169,0.034948951,3.818181818,2.272727273,0.180232996,-0.086861483,-0.133434101,0.004236677,0.949562197,1.052630794,0.880838102,-0.017952691,0.541573445,0.064947236,-0.243888856,0.072992549,0.183479139,0.024401457,0.009956132,-0.015020384,-0.012877569,0.217896711,0.064824348,0.008355702,-0.266904486,0.097692308,0.198974359,0.004871795,0.201538462,0.164358974,0.113333333,0.161025641,0.006923077,0.024871795,0.012564103,0
320,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0,0.104366454,0.106470725,0.980236152,-0.19,0.1356,0.710526316,0.996332001,0.760162833,0.981481481,0.954545455,0.555555556,0.681818182,0.050318986,0.314292149,0.037853829,0.03097345,3.066666667,1.6,0.059578934,-0.072473644,-0.122515494,0.007032003,0.846450405,0.776570635,0.793466063,-0.01660657,0.242896967,0.077988559,-0.366640498,-0.054539259,1.100213289,0.325838612,-0.00921474,0.05291206,0.026266962,0.145454739,0.140356926,-0.029083864,-0.186385496,0.110512821,0.000769231,0.046410256,0.116410256,0.229487179,0.224871795,0.098461538,0.098717949,0.026410256,0.013846154,0
1186,0,0,0,0.25,0,0.25,0,0,0,0.25,0.25,0,0,0,0,0.11048175,0.106402498,1.038337935,-0.1988,0.1166,0.789473684,0.985506939,0.634950444,0.981481481,0.681818182,0.574074074,0.681818182,0.071025568,0.314441927,0.051629055,0.029549571,3.7,2.3,0.114705786,-0.074015159,-0.130070129,0.009496167,0.803159508,0.708982555,0.863052141,-0.077839002,0.262097995,0.074888487,-0.388984276,0.185822707,0.32927586,0.036151506,-0.198622719,0.012954434,-0.070153253,0.097670204,0.122398656,-0.01657634,-0.0503509,0.103076923,0.100512821,0.094615385,0.223589744,0.095384615,0.160512821,0.144615385,0.005384615,0.035128205,0.013333333,0
900,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0,0,0.107605812,0.108046459,0.995921689,-0.1887,0.1309,0.776315789,0.984043836,0.67397075,0.962962963,0.681818182,0.481481481,0.727272727,0.069440746,0.314882944,0.057666006,0.030466699,3.454545455,2,0.122742532,-0.074742993,-0.126332536,0.00910346,0.792759124,0.66522047,0.782340681,-0.067806644,0.268964417,0.118922914,-0.325675681,0.358774925,0.180331113,0.037325191,-0.182472396,0.077258188,-0.150777305,0.053308905,0.18842973,-0.059166609,0.163720263,0.103333333,0.083333333,0.17025641,0.184102564,0.07974359,0.104615385,0.151025641,0.010769231,0.044615385,0.042564103,0
1580,0,0,0.25,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0.120878777,0.111379545,1.085287051,-0.1936,0.1221,0.75,1.066361027,0.671771101,0.981481481,0.818181818,0.648148148,0.681818182,0.060692136,0.314899006,0.04410077,0.027633567,3.333333333,1.833333333,0.094550242,-0.074995215,-0.122412186,0.010578812,0.865803302,0.819790027,0.885691503,-0.059987378,0.049745042,0.10828214,-0.332843026,0.015303239,0.212441718,0.078332908,-0.268690218,0.077846831,-0.000842535,0.178508672,0.198721286,-0.048634737,-0.197858326,0.118717949,0.075128205,0.05025641,0.204102564,0.121538462,0.175897436,0.184102564,0.006153846,0.030512821,0.011282051,0
1664,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0.25,0,0,0.11034268,0.109682312,1.006020741,-0.1796,0.138,0.736842105,1.013694015,0.705562235,0.962962963,0.818181818,0.555555556,0.772727273,0.051476463,0.315134048,0.035732937,0.030867563,3.142857143,1.785714286,0.08152091,-0.072067406,-0.116840889,0.007816144,0.876031653,0.953250613,0.839384555,0.006953714,0.319744933,0.0473769,-0.391831785,-0.15180297,0.536203293,0.049866277,-0.000591188,0.069941235,0.078654815,0.232404066,0.070701535,-0.013368148,-0.374804599,0.088205128,0.178974359,0.001282051,0.184102564,0.146666667,0.162820513,0.146153846,0.043846154,0.01974359,0.007435897,0
